benchmark,qubits,gates,mid_meas,run_id,rng_seed,status,time_seconds,note
rqc_q100_g100_m10.py,100,100,10,21,20340322,SUCCESS,1.045342,
rqc_q100_g100_m10.py,100,100,10,22,20340323,SUCCESS,1.055945,
rqc_q100_g100_m10.py,100,100,10,23,20340324,SUCCESS,1.026308,
rqc_q100_g100_m10.py,100,100,10,24,20340325,SUCCESS,1.043141,
rqc_q100_g100_m10.py,100,100,10,25,20340326,SUCCESS,1.043616,
rqc_q100_g100_m10.py,100,100,10,26,20340327,SUCCESS,1.070191,
rqc_q100_g100_m10.py,100,100,10,27,20340328,SUCCESS,1.055885,
rqc_q100_g100_m10.py,100,100,10,28,20340329,SUCCESS,2.991108,
rqc_q100_g100_m10.py,100,100,10,29,20340330,SUCCESS,6.540886,
rqc_q100_g100_m10.py,100,100,10,30,20340331,SUCCESS,1.045785,
rqc_q100_g100_m10.py,100,100,10,31,20340332,SUCCESS,4.083201,
rqc_q100_g100_m10.py,100,100,10,32,20340333,SUCCESS,2.999507,
rqc_q100_g100_m10.py,100,100,10,33,20340334,SUCCESS,1.038160,
rqc_q100_g100_m10.py,100,100,10,34,20340335,SUCCESS,1.049031,
rqc_q100_g100_m10.py,100,100,10,35,20340336,SUCCESS,5.241098,
rqc_q100_g100_m10.py,100,100,10,36,20340337,SUCCESS,4.090498,
rqc_q100_g100_m10.py,100,100,10,37,20340338,SUCCESS,4.068613,
rqc_q100_g100_m10.py,100,100,10,38,20340339,SUCCESS,5.182197,
rqc_q100_g100_m10.py,100,100,10,39,20340340,SUCCESS,1.050201,
rqc_q100_g100_m10.py,100,100,10,40,20340341,SUCCESS,4.069341,
rqc_q100_g100_m10.py,100,100,10,41,20340342,SUCCESS,1.053050,
rqc_q100_g100_m10.py,100,100,10,42,20340343,SUCCESS,1.044457,
rqc_q100_g100_m10.py,100,100,10,43,20340344,SUCCESS,1.047797,
rqc_q100_g100_m10.py,100,100,10,44,20340345,SUCCESS,3.007260,
rqc_q100_g100_m10.py,100,100,10,45,20340346,SUCCESS,8.186032,
rqc_q100_g100_m10.py,100,100,10,46,20340347,SUCCESS,1.108765,
rqc_q100_g100_m10.py,100,100,10,47,20340348,SUCCESS,1.042065,
rqc_q100_g100_m10.py,100,100,10,48,20340349,SUCCESS,1.032270,
rqc_q100_g100_m10.py,100,100,10,49,20340350,SUCCESS,1.028322,
rqc_q100_g100_m10.py,100,100,10,50,20340351,SUCCESS,1.048168,
rqc_q100_g100_m20.py,100,100,20,1,20340402,SUCCESS,1.100548,
rqc_q100_g100_m20.py,100,100,20,2,20340403,SUCCESS,1.247983,
rqc_q100_g100_m20.py,100,100,20,3,20340404,SUCCESS,1.172718,
rqc_q100_g100_m20.py,100,100,20,4,20340405,SUCCESS,1.247017,
