benchmark,qubits,gates,mid_meas,run_id,rng_seed,status,time_seconds,note
rqc_q100_g200_m5.py,100,200,5,44,20440295,SUCCESS,2.145014,
rqc_q100_g200_m5.py,100,200,5,45,20440296,SUCCESS,7.539754,
rqc_q100_g200_m5.py,100,200,5,46,20440297,SUCCESS,2.139953,
rqc_q100_g200_m5.py,100,200,5,47,20440298,SUCCESS,2.180586,
rqc_q100_g200_m5.py,100,200,5,48,20440299,SUCCESS,2.151900,
rqc_q100_g200_m5.py,100,200,5,49,20440300,SUCCESS,2.159280,
rqc_q100_g200_m5.py,100,200,5,50,20440301,SUCCESS,7.158742,
rqc_q100_g200_m10.py,100,200,10,1,20440302,SUCCESS,3.045225,
rqc_q100_g200_m10.py,100,200,10,2,20440303,SUCCESS,3.707041,
rqc_q100_g200_m10.py,100,200,10,3,20440304,SUCCESS,27.689123,
rqc_q100_g200_m10.py,100,200,10,4,20440305,SUCCESS,3.025789,
rqc_q100_g200_m10.py,100,200,10,5,20440306,SUCCESS,3.715477,
rqc_q100_g200_m10.py,100,200,10,6,20440307,SUCCESS,24.138729,
rqc_q100_g200_m10.py,100,200,10,7,20440308,SUCCESS,16.200894,
rqc_q100_g200_m10.py,100,200,10,8,20440309,SUCCESS,3.728088,
rqc_q100_g200_m10.py,100,200,10,9,20440310,SUCCESS,37.953837,
rqc_q100_g200_m10.py,100,200,10,10,20440311,SUCCESS,21.838481,
rqc_q100_g200_m10.py,100,200,10,11,20440312,SUCCESS,3.035682,
rqc_q100_g200_m10.py,100,200,10,12,20440313,SUCCESS,3.013321,
rqc_q100_g200_m10.py,100,200,10,13,20440314,SUCCESS,3.759294,
rqc_q100_g200_m10.py,100,200,10,14,20440315,SUCCESS,17.430073,
rqc_q100_g200_m10.py,100,200,10,15,20440316,SUCCESS,26.234935,
rqc_q100_g200_m10.py,100,200,10,16,20440317,SUCCESS,3.029568,
rqc_q100_g200_m10.py,100,200,10,17,20440318,SUCCESS,15.755441,
rqc_q100_g200_m10.py,100,200,10,18,20440319,SUCCESS,22.334722,
rqc_q100_g200_m10.py,100,200,10,19,20440320,SUCCESS,3.713171,
rqc_q100_g200_m10.py,100,200,10,20,20440321,SUCCESS,3.742164,
rqc_q100_g200_m10.py,100,200,10,21,20440322,SUCCESS,28.300678,
rqc_q100_g200_m10.py,100,200,10,22,20440323,SUCCESS,22.341424,
rqc_q100_g200_m10.py,100,200,10,23,20440324,SUCCESS,22.491602,
rqc_q100_g200_m10.py,100,200,10,24,20440325,SUCCESS,3.735236,
rqc_q100_g200_m10.py,100,200,10,25,20440326,SUCCESS,32.753442,
rqc_q100_g200_m10.py,100,200,10,26,20440327,SUCCESS,29.810305,
rqc_q100_g200_m10.py,100,200,10,27,20440328,SUCCESS,16.777842,
rqc_q100_g200_m10.py,100,200,10,28,20440329,SUCCESS,3.025822,
rqc_q100_g200_m10.py,100,200,10,29,20440330,SUCCESS,3.030430,
rqc_q100_g200_m10.py,100,200,10,30,20440331,SUCCESS,16.241739,
rqc_q100_g200_m10.py,100,200,10,31,20440332,SUCCESS,29.189990,
rqc_q100_g200_m10.py,100,200,10,32,20440333,SUCCESS,27.892330,
rqc_q100_g200_m10.py,100,200,10,33,20440334,SUCCESS,3.020968,
rqc_q100_g200_m10.py,100,200,10,34,20440335,SUCCESS,3.736638,
rqc_q100_g200_m10.py,100,200,10,35,20440336,SUCCESS,21.798642,
rqc_q100_g200_m10.py,100,200,10,36,20440337,SUCCESS,3.036202,
rqc_q100_g200_m10.py,100,200,10,37,20440338,SUCCESS,3.059646,
rqc_q100_g200_m10.py,100,200,10,38,20440339,SUCCESS,3.029437,
rqc_q100_g200_m10.py,100,200,10,39,20440340,SUCCESS,21.250335,
rqc_q100_g200_m10.py,100,200,10,40,20440341,SUCCESS,3.715896,
rqc_q100_g200_m10.py,100,200,10,41,20440342,SUCCESS,23.938887,
rqc_q100_g200_m10.py,100,200,10,42,20440343,SUCCESS,21.406073,
rqc_q100_g200_m10.py,100,200,10,43,20440344,SUCCESS,25.461250,
rqc_q100_g200_m10.py,100,200,10,44,20440345,SUCCESS,21.644772,
rqc_q100_g200_m10.py,100,200,10,45,20440346,SUCCESS,22.399045,
rqc_q100_g200_m10.py,100,200,10,46,20440347,SUCCESS,3.769333,
rqc_q100_g200_m10.py,100,200,10,47,20440348,SUCCESS,3.725336,
rqc_q100_g200_m10.py,100,200,10,48,20440349,SUCCESS,3.033387,
rqc_q100_g200_m10.py,100,200,10,49,20440350,SUCCESS,28.961946,
rqc_q100_g200_m10.py,100,200,10,50,20440351,SUCCESS,3.021959,
rqc_q100_g200_m20.py,100,200,20,1,20440402,SUCCESS,15.295674,
rqc_q100_g200_m20.py,100,200,20,2,20440403,SUCCESS,1.789458,
rqc_q100_g200_m20.py,100,200,20,3,20440404,SUCCESS,2.060001,
rqc_q100_g200_m20.py,100,200,20,4,20440405,SUCCESS,2.054963,
rqc_q100_g200_m20.py,100,200,20,5,20440406,SUCCESS,8.452019,
rqc_q100_g200_m20.py,100,200,20,6,20440407,SUCCESS,1.724267,
rqc_q100_g200_m20.py,100,200,20,7,20440408,SUCCESS,10.072608,
rqc_q100_g200_m20.py,100,200,20,8,20440409,SUCCESS,2.058192,
rqc_q100_g200_m20.py,100,200,20,9,20440410,SUCCESS,12.544600,
rqc_q100_g200_m20.py,100,200,20,10,20440411,SUCCESS,1.699325,
rqc_q100_g200_m20.py,100,200,20,11,20440412,SUCCESS,1.748201,
rqc_q100_g200_m20.py,100,200,20,12,20440413,SUCCESS,8.706403,
rqc_q100_g200_m20.py,100,200,20,13,20440414,SUCCESS,1.739980,
rqc_q100_g200_m20.py,100,200,20,14,20440415,SUCCESS,27.531986,
rqc_q100_g200_m20.py,100,200,20,15,20440416,SUCCESS,2.088985,
rqc_q100_g200_m20.py,100,200,20,16,20440417,SUCCESS,1.755875,
rqc_q100_g200_m20.py,100,200,20,17,20440418,SUCCESS,1.739404,
rqc_q100_g200_m20.py,100,200,20,18,20440419,SUCCESS,2.167831,
rqc_q100_g200_m20.py,100,200,20,19,20440420,SUCCESS,1.766713,
rqc_q100_g200_m20.py,100,200,20,20,20440421,SUCCESS,9.976707,
rqc_q100_g200_m20.py,100,200,20,21,20440422,SUCCESS,1.739133,
rqc_q100_g200_m20.py,100,200,20,22,20440423,SUCCESS,2.072112,
rqc_q100_g200_m20.py,100,200,20,23,20440424,SUCCESS,9.924588,
rqc_q100_g200_m20.py,100,200,20,24,20440425,SUCCESS,2.073503,
rqc_q100_g200_m20.py,100,200,20,25,20440426,SUCCESS,9.550980,
rqc_q100_g200_m20.py,100,200,20,26,20440427,SUCCESS,11.681899,
rqc_q100_g200_m20.py,100,200,20,27,20440428,SUCCESS,2.019359,
rqc_q100_g200_m20.py,100,200,20,28,20440429,SUCCESS,10.212075,
rqc_q100_g200_m20.py,100,200,20,29,20440430,SUCCESS,1.805912,
rqc_q100_g200_m20.py,100,200,20,30,20440431,SUCCESS,13.268001,
rqc_q100_g200_m20.py,100,200,20,31,20440432,SUCCESS,8.054911,
rqc_q100_g200_m20.py,100,200,20,32,20440433,SUCCESS,12.947100,
rqc_q100_g200_m20.py,100,200,20,33,20440434,SUCCESS,8.596893,
rqc_q100_g200_m20.py,100,200,20,34,20440435,SUCCESS,15.064275,
rqc_q100_g200_m20.py,100,200,20,35,20440436,SUCCESS,1.767269,
rqc_q100_g200_m20.py,100,200,20,36,20440437,SUCCESS,2.093022,
rqc_q100_g200_m20.py,100,200,20,37,20440438,SUCCESS,1.766578,
rqc_q100_g200_m20.py,100,200,20,38,20440439,SUCCESS,1.753267,
rqc_q100_g200_m20.py,100,200,20,39,20440440,SUCCESS,16.538689,
rqc_q100_g200_m20.py,100,200,20,40,20440441,SUCCESS,1.833950,
rqc_q100_g200_m20.py,100,200,20,41,20440442,SUCCESS,10.276453,
rqc_q100_g200_m20.py,100,200,20,42,20440443,SUCCESS,9.035777,
rqc_q100_g200_m20.py,100,200,20,43,20440444,SUCCESS,10.749273,
rqc_q100_g200_m20.py,100,200,20,44,20440445,SUCCESS,14.641104,
rqc_q100_g200_m20.py,100,200,20,45,20440446,SUCCESS,1.753814,
rqc_q100_g200_m20.py,100,200,20,46,20440447,SUCCESS,7.247622,
rqc_q100_g200_m20.py,100,200,20,47,20440448,SUCCESS,22.106415,
rqc_q100_g200_m20.py,100,200,20,48,20440449,SUCCESS,1.689705,
rqc_q100_g200_m20.py,100,200,20,49,20440450,SUCCESS,2.138059,
rqc_q100_g200_m20.py,100,200,20,50,20440451,SUCCESS,1.775397,
